extract_date,department_location_key,parent_revenue_location_name,revenue_location_name,unit_grouping,department_name,department_level_of_care_group,extract_hour,extract_minute,valid_from_instant,valid_to_instant,is_topofhour,staffed_beds,open_beds,occupied_beds,unavailable_beds,staffed_occupancy_percent,number_incoming,number_outgoing,number_expected_open,is_current,licensed_beds,physical_beds,is_endofday,ETLInsertedDateTime
2025-08-24,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-08-24 23:00:00,2025-08-25 00:00:00,1,9,5,4,3,44,0,0,5,0,12,12,1,
2025-08-25,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-08-25 23:00:00,2025-08-26 00:00:00,1,10,7,3,1,30,3,0,4,0,12,12,1,
2025-08-26,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-08-26 23:00:00,2025-08-27 00:00:00,1,10,6,4,1,40,4,4,6,0,12,12,1,
2025-08-27,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-08-27 23:00:00,2025-08-28 00:00:00,1,8,5,3,3,38,5,2,2,0,12,12,1,
2025-08-28,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-08-28 23:00:00,2025-08-29 00:00:00,1,8,6,2,4,25,6,5,5,0,12,12,1,
2025-08-29,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-08-29 23:00:00,2025-08-30 00:00:00,1,12,8,4,0,33,3,4,9,0,12,12,1,
2025-08-30,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-08-30 23:00:00,2025-08-31 00:00:00,1,10,7,3,1,30,5,6,8,0,12,12,1,
2025-08-31,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-08-31 23:00:00,2025-09-01 00:00:00,1,8,5,3,3,38,2,2,5,0,12,12,1,
2025-09-01,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-01 23:00:00,2025-09-02 00:00:00,1,9,6,3,2,33,2,5,9,0,12,12,1,
2025-09-02,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-02 23:00:00,2025-09-03 00:00:00,1,12,8,4,0,33,2,2,8,0,12,12,1,
2025-09-03,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-03 23:00:00,2025-09-04 00:00:00,1,11,6,5,1,45,5,6,7,0,12,12,1,
2025-09-04,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-04 23:00:00,2025-09-05 00:00:00,1,11,7,4,0,36,4,6,9,0,12,12,1,
2025-09-05,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-05 23:00:00,2025-09-06 00:00:00,1,11,6,5,1,45,2,4,8,0,12,12,1,
2025-09-06,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-06 23:00:00,2025-09-07 00:00:00,1,10,6,4,1,40,0,0,6,0,12,12,1,
2025-09-07,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-07 23:00:00,2025-09-08 00:00:00,1,12,6,6,0,50,2,4,8,0,12,12,1,
2025-09-08,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-08 23:00:00,2025-09-09 00:00:00,1,11,7,4,1,36,3,0,4,0,12,12,1,
2025-09-09,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-09 23:00:00,2025-09-10 00:00:00,1,9,5,4,2,44,4,5,6,0,12,12,1,
2025-09-10,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-10 23:00:00,2025-09-11 00:00:00,1,11,6,5,1,45,3,4,7,0,12,12,1,
2025-09-11,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-11 23:00:00,2025-09-12 00:00:00,1,9,5,4,3,44,6,0,0,0,12,12,1,
2025-09-12,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-12 23:00:00,2025-09-13 00:00:00,1,11,8,3,0,27,6,0,2,0,12,12,1,
2025-09-13,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-13 23:00:00,2025-09-14 00:00:00,1,10,6,4,1,40,6,1,1,0,12,12,1,
2025-09-14,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-14 23:00:00,2025-09-15 00:00:00,1,11,8,3,0,27,3,2,7,0,12,12,1,
2025-09-15,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-15 23:00:00,2025-09-16 00:00:00,1,9,6,3,3,33,6,6,6,0,12,12,1,
2025-09-16,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-16 23:00:00,2025-09-17 00:00:00,1,10,6,4,1,40,3,5,8,0,12,12,1,
2025-09-17,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-17 23:00:00,2025-09-18 00:00:00,1,9,6,3,3,33,1,4,9,0,12,12,1,
2025-09-18,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-18 23:00:00,2025-09-19 00:00:00,1,10,6,4,1,40,0,4,10,0,12,12,1,
2025-09-19,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-19 23:00:00,2025-09-20 00:00:00,1,8,4,4,3,50,6,5,3,0,12,12,1,
2025-09-20,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-20 23:00:00,2025-09-21 00:00:00,1,8,4,4,3,50,2,4,6,0,12,12,1,
2025-09-21,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-21 23:00:00,2025-09-22 00:00:00,1,8,4,4,3,50,2,5,7,0,12,12,1,
2025-09-22,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-22 23:00:00,2025-09-23 00:00:00,1,11,5,6,1,55,4,0,1,0,12,12,1,
2025-09-23,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-23 23:00:00,2025-09-24 00:00:00,1,10,5,5,2,50,3,0,2,0,12,12,1,
2025-09-24,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-24 23:00:00,2025-09-25 00:00:00,1,8,4,4,3,50,0,0,4,0,12,12,1,
2025-09-25,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-25 23:00:00,2025-09-26 00:00:00,1,8,4,4,3,50,3,1,2,0,12,12,1,
2025-09-26,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-26 23:00:00,2025-09-27 00:00:00,1,11,6,5,1,45,1,1,6,0,12,12,1,
2025-09-27,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-27 23:00:00,2025-09-28 00:00:00,1,11,6,5,1,45,3,4,7,0,12,12,1,
2025-09-28,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-28 23:00:00,2025-09-29 00:00:00,1,11,6,5,0,45,2,5,9,0,12,12,1,
2025-09-29,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-29 23:00:00,2025-09-30 00:00:00,1,11,7,4,1,36,0,3,10,0,12,12,1,
2025-09-30,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-09-30 23:00:00,2025-10-01 00:00:00,1,12,8,4,0,33,5,2,5,0,12,12,1,
2025-10-01,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-01 23:00:00,2025-10-02 00:00:00,1,10,6,4,1,40,6,3,3,0,12,12,1,
2025-10-02,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-02 23:00:00,2025-10-03 00:00:00,1,11,7,4,0,36,5,2,4,0,12,12,1,
2025-10-03,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-03 23:00:00,2025-10-04 00:00:00,1,11,8,3,1,27,4,5,9,0,12,12,1,
2025-10-04,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-04 23:00:00,2025-10-05 00:00:00,1,10,6,4,2,40,4,6,8,0,12,12,1,
2025-10-05,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-05 23:00:00,2025-10-06 00:00:00,1,9,6,3,3,33,5,0,1,0,12,12,1,
2025-10-06,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-06 23:00:00,2025-10-07 00:00:00,1,8,5,3,3,38,0,4,9,0,12,12,1,
2025-10-07,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-07 23:00:00,2025-10-08 00:00:00,1,9,6,3,2,33,2,5,9,0,12,12,1,
2025-10-08,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-08 23:00:00,2025-10-09 00:00:00,1,9,6,3,2,33,4,4,6,0,12,12,1,
2025-10-09,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-09 23:00:00,2025-10-10 00:00:00,1,9,6,3,2,33,6,2,2,0,12,12,1,
2025-10-10,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-10 23:00:00,2025-10-11 00:00:00,1,10,6,4,1,40,0,1,7,0,12,12,1,
2025-10-11,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-11 23:00:00,2025-10-12 00:00:00,1,9,5,4,2,44,6,6,5,0,12,12,1,
2025-10-12,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-12 23:00:00,2025-10-13 00:00:00,1,8,5,3,4,38,2,4,7,0,12,12,1,
2025-10-13,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-13 23:00:00,2025-10-14 00:00:00,1,10,6,4,1,40,4,3,5,0,12,12,1,
2025-10-14,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-14 23:00:00,2025-10-15 00:00:00,1,10,6,4,2,40,3,0,3,0,12,12,1,
2025-10-15,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-15 23:00:00,2025-10-16 00:00:00,1,12,7,5,0,42,5,0,2,0,12,12,1,
2025-10-16,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-16 23:00:00,2025-10-17 00:00:00,1,11,6,5,0,45,5,3,4,0,12,12,1,
2025-10-17,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-17 23:00:00,2025-10-18 00:00:00,1,8,4,4,3,50,3,0,1,0,12,12,1,
2025-10-18,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-18 23:00:00,2025-10-19 00:00:00,1,12,8,4,0,33,2,5,11,0,12,12,1,
2025-10-19,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-19 23:00:00,2025-10-20 00:00:00,1,12,7,5,0,42,3,5,9,0,12,12,1,
2025-10-20,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-20 23:00:00,2025-10-21 00:00:00,1,11,7,4,0,36,0,5,12,0,12,12,1,
2025-10-21,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-21 23:00:00,2025-10-22 00:00:00,1,11,7,4,1,36,6,2,3,0,12,12,1,
2025-10-22,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-22 23:00:00,2025-10-23 00:00:00,1,10,7,3,1,30,0,3,10,0,12,12,1,
2025-10-23,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-23 23:00:00,2025-10-24 00:00:00,1,8,5,3,3,38,0,5,10,0,12,12,1,
2025-10-24,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-24 23:00:00,2025-10-25 00:00:00,1,12,8,4,0,33,6,2,4,0,12,12,1,
2025-10-25,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-25 23:00:00,2025-10-26 00:00:00,1,9,6,3,3,33,0,6,12,0,12,12,1,
2025-10-26,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-26 23:00:00,2025-10-27 00:00:00,1,9,6,3,3,33,2,6,10,0,12,12,1,
2025-10-27,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-27 23:00:00,2025-10-28 00:00:00,1,12,9,3,0,25,1,4,12,0,12,12,1,
2025-10-28,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-28 23:00:00,2025-10-29 00:00:00,1,9,7,2,3,22,1,0,6,0,12,12,1,
2025-10-29,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-29 23:00:00,2025-10-30 00:00:00,1,9,6,3,3,33,1,2,7,0,12,12,1,
2025-10-30,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-30 23:00:00,2025-10-31 00:00:00,1,11,8,3,1,27,3,3,8,0,12,12,1,
2025-10-31,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-10-31 23:00:00,2025-11-01 00:00:00,1,12,8,4,0,33,4,1,5,0,12,12,1,
2025-11-01,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-01 23:00:00,2025-11-02 00:00:00,1,8,5,3,3,38,3,5,7,0,12,12,1,
2025-11-02,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-02 23:00:00,2025-11-03 00:00:00,1,8,4,4,3,50,3,5,6,0,12,12,1,
2025-11-03,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-03 23:00:00,2025-11-04 00:00:00,1,11,8,3,1,27,2,4,10,0,12,12,1,
2025-11-04,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-04 23:00:00,2025-11-05 00:00:00,1,9,6,3,2,33,3,4,7,0,12,12,1,
2025-11-05,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-05 23:00:00,2025-11-06 00:00:00,1,11,7,4,0,36,0,6,13,0,12,12,1,
2025-11-06,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-06 23:00:00,2025-11-07 00:00:00,1,12,7,5,0,42,3,3,7,0,12,12,1,
2025-11-07,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-07 23:00:00,2025-11-08 00:00:00,1,11,7,4,0,36,3,3,7,0,12,12,1,
2025-11-08,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-08 23:00:00,2025-11-09 00:00:00,1,10,6,4,1,40,2,1,5,0,12,12,1,
2025-11-09,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-09 23:00:00,2025-11-10 00:00:00,1,11,7,4,1,36,0,3,10,0,12,12,1,
2025-11-10,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-10 23:00:00,2025-11-11 00:00:00,1,10,6,4,2,40,4,4,6,0,12,12,1,
2025-11-11,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-11 23:00:00,2025-11-12 00:00:00,1,8,5,3,3,38,6,5,4,0,12,12,1,
2025-11-12,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-12 23:00:00,2025-11-13 00:00:00,1,10,6,4,1,40,0,4,10,0,12,12,1,
2025-11-13,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-13 23:00:00,2025-11-14 00:00:00,1,9,6,3,3,33,6,0,0,0,12,12,1,
2025-11-14,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-14 23:00:00,2025-11-15 00:00:00,1,12,8,4,0,33,4,1,5,0,12,12,1,
2025-11-15,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-15 23:00:00,2025-11-16 00:00:00,1,12,7,5,0,42,4,5,8,0,12,12,1,
2025-11-16,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-16 23:00:00,2025-11-17 00:00:00,1,10,7,3,1,30,5,6,8,0,12,12,1,
2025-11-17,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-17 23:00:00,2025-11-18 00:00:00,1,10,6,4,2,40,6,1,1,0,12,12,1,
2025-11-18,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-18 23:00:00,2025-11-19 00:00:00,1,11,7,4,1,36,0,5,12,0,12,12,1,
2025-11-19,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-19 23:00:00,2025-11-20 00:00:00,1,11,7,4,0,36,1,2,8,0,12,12,1,
2025-11-20,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-20 23:00:00,2025-11-21 00:00:00,1,10,6,4,2,40,0,1,7,0,12,12,1,
2025-11-21,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-21 23:00:00,2025-11-22 00:00:00,1,12,9,3,0,25,2,3,10,0,12,12,1,
2025-11-22,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-22 23:00:00,2025-11-23 00:00:00,1,11,7,4,0,36,2,1,6,0,12,12,1,
2025-11-23,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-23 23:00:00,2025-11-24 00:00:00,1,8,5,3,4,38,2,5,8,0,12,12,1,
2025-11-24,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-24 23:00:00,2025-11-25 00:00:00,1,11,7,4,0,36,0,1,8,0,12,12,1,
2025-11-25,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-25 23:00:00,2025-11-26 00:00:00,1,12,8,4,0,33,2,1,7,0,12,12,1,
2025-11-26,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-26 23:00:00,2025-11-27 00:00:00,1,10,6,4,2,40,0,3,9,0,12,12,1,
2025-11-27,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-27 23:00:00,2025-11-28 00:00:00,1,9,6,3,3,33,4,4,6,0,12,12,1,
2025-11-28,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-28 23:00:00,2025-11-29 00:00:00,1,10,6,4,2,40,3,0,3,0,12,12,1,
2025-11-29,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-29 23:00:00,2025-11-30 00:00:00,1,8,4,4,3,50,4,3,3,0,12,12,1,
2025-11-30,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-11-30 23:00:00,2025-12-01 00:00:00,1,11,6,5,0,45,0,2,8,0,12,12,1,
2025-12-01,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-12-01 23:00:00,2025-12-02 00:00:00,1,12,7,5,0,42,0,3,10,0,12,12,1,
2025-12-02,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-12-02 23:00:00,2025-12-03 00:00:00,1,9,5,4,2,44,4,0,1,0,12,12,1,
2025-12-03,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-12-03 23:00:00,2025-12-04 00:00:00,1,10,5,5,2,50,2,6,9,0,12,12,1,
2025-12-04,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-12-04 23:00:00,2025-12-05 00:00:00,1,12,7,5,0,42,6,2,3,0,12,12,1,
2025-12-05,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-12-05 23:00:00,2025-12-06 00:00:00,1,9,6,3,3,33,2,1,5,0,12,12,1,
2025-12-06,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-12-06 23:00:00,2025-12-07 00:00:00,1,9,5,4,3,44,1,6,10,0,12,12,1,
2025-12-07,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-12-07 23:00:00,2025-12-08 00:00:00,1,11,6,5,0,45,5,4,5,0,12,12,1,
2025-12-08,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-12-08 23:00:00,2025-12-09 00:00:00,1,12,7,5,0,42,1,3,9,0,12,12,1,
2025-12-09,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-12-09 23:00:00,2025-12-10 00:00:00,1,11,7,4,0,36,4,0,3,0,12,12,1,
2025-12-10,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-12-10 23:00:00,2025-12-11 00:00:00,1,8,5,3,3,38,0,0,5,0,12,12,1,
2025-12-11,100004,BLUE RIDGE HOSPITAL,BLUE RIDGE HOSPITAL,Med/Surg,4 WEST MED SURG,Acute Care,23,0,2025-12-11 23:00:00,2025-12-12 00:00:00,1,10,7,3,2,30,4,4,7,0,12,12,1,
